Weight_Completes|Respondent_ID|Country|S3_DV|TravelAssignment|T4a|T5|O26D|O26D2_2nd|O26D2_3rd|O26E|SEG01|SEG01_x2|SEG02|SEG02_x2|SEG03|SEG03_x2|SEG04|SEG04_x2|SEG05|SEG05_x2|SEG06|SEG06_x2|SEG07|SEG07_x2|SEG08|SEG08_x2|SEG09|SEG09_x2|ND01|ND02|ND03|ND04|ND05|ND06|ND07|ND08|ND09|ND10|ND11|ND12|ND13|ND14|ND15|ND16|ND17|ND18|ND19|ND20|ND21|ND22|ND23|ND24|ND25|ND26|ND27|ND28|ND29|ND30|ND31|ND32|ND33|ND34|ND35|ND36|ND37|ND38|ND39|ND40|ND41|ND42|ND43|ND44|ND45|ND46|ND47|ND48|ND49|ND50|ND51|ND52|ND53|ND54|ND55|ND56|ND57|ND58|ND59|ND60|ND61|ND62|ND63|ND64|ND65|ND66|ND67|ND68|ND69|DIM01|DIM01_x2|DIM02|DIM02_x2|DIM03|DIM03_x2|DIM04|DIM04_x2|DIM05|DIM05_x2|DIM06|DIM06_x2|DIM07|DIM07_x2|DIM08|DIM08_x2|DIM09|DIM09_x2|DIM10|DIM10_x2|DIM11|DIM11_x2|DIM12|DIM12_x2|DIM13|DIM13_x2|DIM14|DIM14_x2|DIM15|DIM15_x2|DIM16|DIM16_x2|DIM17|DIM17_x2|DIM18|DIM18_x2|DIM19|DIM19_x2|DIM20|DIM20_x2|DIM21|DIM21_x2|TB01|TB02|TB03|TB04|TB05|TB06|TB07|TB08|TB09|TB10|TB11|TB12|TB13|TB14|TB15|TB16|TB17|TB18|TB19|TB20|TB21|TB22|TB23|TB24|TB25|TB26|TB27|TB28|TB29|TB30|TB31|TB32|TB33|TB34|TB35|TB36|TB37|TB38|TB39|TB40|TB41|TB42|TB43|TB44|TB45|HS01|HS01_x2|HS02|HS02_x2|HS03|HS03_x2|HS04|HS04_x2|HS05|HS05_x2|HS06|HS06_x2|HS07|HS08|HS09|HS09_x2|HS10|HS10_x2|HS11|HS12|HS12_x2|HS13|HS14|HS15|HS16|HS17|HS18|HS18_x2|HS19|HS20|HS21|HS21_x2|HS22|HS22_x2|HS23|HS24|HS25|HS25_x2|HS26|HS26_x2|HS27|HS28|HS28_x2|HS29|HS29_x2|HS30|HS31|HS32|HS33|HS34|HS34_x2|HS35|HS35_x2|HS36|HS37|HS37_x2|HS38|HS39|HS39_x2|HS40|HS40_x2|HS41|HS42|HS42_x2|HS43|HS43_x2|HS44|HS44_x2|HS45|HS46|HS47|HS47_x2|HS48|HS49|HS49_x2|UC01|UC02|UC03|UC04|UC05|UC06|UC07|UC08|UC09|UC10|UC11|UC12|UC13|UC14|UC15|UC16|UC17|UC18|UC19|UC20|UC21|UC22|UC23|UC24|UC25|UC26|UC27|UC28|UC29|UC30|UC31|UC32|UC33|UC34|UC35|UC36|UC37|UC38|UC39|UC40|UC41|UC42|UC43|UC44|UC45|UC46|UC47|UC48|UC49|LC01|LC02|LC03|LC04|LC05|LC06|LC07|LC08|LC09|LC10|LC11|LC12|LC13|LC14|LC15|LC16|LC17|LC18|LC19|LC20|LC21|LC22|LC23|LC24|LC25|LC26|LC27|LC28|LC29|LC30|LC31|LC32|LC33|LC34|LC35|LC36|LC37|LC38|LC39|LC40|LC41|LC42|LC43|LC44|LC45|LC46|LC47|LC48|LC49|BPS01|BPS02|BPS03|BPS04|BPS05|BPS06|BTS01|BTS01_x2|BTS02|BTS02_x2|BTS03|BTS03_x2|BTS04|BTS04_x2|BTS05|BTS05_x2|BTS06|BTS06_x2|BTS07|BTS07_x2|BTS08|CDIMB|UDIMB|CPB|HIB|HIEB|ICB|INB|EVB|ESB|FDIM|BTCF|BPSF|WBDIM|RGDIM|FTDIM|SBDIM|MBPDIM|BPDIM|BBIDIM|SDIM
0.4250768054|307|3|2|3|6|6|54|137|49|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1.035500639|1.108279941|1.080573282|1.037410904|1.089124238|1.081852978|0.969833298|1.110910392|1.183896399|1.258194572|1.03143398|1.184780272|1.223831025|0|0|1.025393134|0.738994885|0|0|1.185708376|1.199470569|0|0|0|1.272513546|1.054259619|1.069449611|0.926974534|0|0||||||||1.097009745||1.267803108||||||0||||1.197251411|||||1.222368202|||||||1.23352836||||||||||||||||||||||||0|0|||||||||1|1|1|1|0|0|||||||||||0|0|1|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|0||0||0|||||0|||||||0||0|0||||0|||||||1||0|||||0||0|1|0|||||||0|0||0||0|||||0|||||||0||0|0||||0|||||||0||1|||||1||0|0|1||||||1|0|0|1|0|0|1|1|1|1|1|1|||1|1|1|1|1|1|1|1|1|1||1|1|1|1|1|1|1|1|||||1|1|1|1
1.2582348461|308|2|5|1|9|6|137|29|147|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1.385298644|1.111059974|1.248222697|0.957795137|0|0|1.02887068|0|0.986861449|0.931506381|0|1.0061358|0.931603689|0|0|0.9983803|0|1.172132981|0|0.935207061|0|0.932751197|1.161808635|0|0.89341337|||||||||||||1.011093213||0.968343527||||||0.936681838||||0.983379381|||0.979773239||0|||||||0.975839222||||||||||||||||||||||||0|0|||||||||1|1|1|1|0|0|||||||||||0|0|1|0|0|0|0|0|0|0|0||||||||||||1|1|1|1|1|0|1|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1|||||0||||||||||||0|||||0||||||||||||||0||0|||||||||||0|||||1||||||||||||1|||||1||||||||||||||1||0||||||||1|0|0|1|0|0|||1|1|1|1|||||||1|1||1|1|1|||1|1|1||1|1|1|||||1|1|1|1
1.7507125233|309|2|5|3|2|2|186|147|185|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.957795137|0|0|1.02887068|0|0.986861449|0.931506381|0|1.0061358|0.931603689|0|0|0.9983803|0|0|0|0.935207061|0|0.932751197|1.161808635|0|0.89341337|||||||0.915616799|0.932865585||||||||0.917930167|||||0.936681838||0.947364747||0||0.921253348|||0|0.921745874|0||0.933925941|0.923344|||||0.898329717|0.933571866||0.946430083|0.919045869|||||1|1|1|1|1|1|0|0|1|1|||0|0|||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1|||||0||||||||||||0|||||0||||||||||||||0||0|||||||||||0|||||1||||||||||||0|||||0||||||||||||||1||0||||||||0|0|0|1|0|0|||1|1|1|1|||||||1|1||1|||||1|1|1||1|1|1|1|1||1||||
1.0024524159|310|1|3|2|1|6|181|155|83|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1.010319598|0.913146932|0.975135025|0.869676126|0|0.95860629|0|0|0|0.874178836|0|0.909577215|0.856872562|0|0.87402306|0.875769828|0|0|0|0.874083451|0.85506568|0.865239451|0|0|0.84155244|||||||||||||0.873590107||0||||||0.874470026||||0.90989382|||0.891836637||0.872019882|||||||0.869199798||||||||||||||||||||||||1|1|||||||||0|0|1|1|0|0|||||||||||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||0|||||||1|||||1||||0|1||||||||0|||0|0|||||||0||1|0||1|||0|||||1|||||||0|||||0||||0|0||||||||1|||0|0|||||||0||0|1||0|||0|1|0|0|1|0|0|1|1|||1|1|1|1|1|1|||1|1||1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
0.6083043748|311|1|3|3|1|1|||||1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.010319598|0|0.975135025|0.869676126|1.020595334|0.95860629|0.941970473|0.886970587|0.896212626|0|0.968665461|0.909577215|0.856872562|0.879503817|0.87402306|0.875769828|0.876064888|0.937625027|0.916440255|0.874083451|0.85506568|0.865239451|0.979102039|0.900232753|0.84155244||||||0.847955603|0.856822057||0.863475144|0|0.845077388|0.856034227||0.876009815|||0.863005827||0.853865821||0.874470026|||0.84308683|0.90989382||0.86323441||0.872340555|0.872019882|0|||0.864530217||0.843420212|||0.870200487||||0.864517594|0.858698005|1|1|1|1|||||||||||||1|1|||1|1|1|1|1|1|||||||||0|0|||||||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||0|||||||0|||||0||||0|0||||||||0|||0|0|||||||0||0|0||0|||0|||||0|||||||0|||||0||||0|0||||||||0|||0|0|||||||0||0|0||0|||0|0|1|0|0|0|0|1|1|||1|1|1|1|1|1|||1|1||1||1|1|1|1||1|1|1|1|1|1|1|1|1|1|1|1|1
0.7707029448|312|5|6|3|6|4|187|109|69|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1.011984981|0|0|1.159437647|1.013892485|0|0|0|0|0.965148438|0|1.018085778|0|1.055244401|0|0|0|0.938842714|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||0|1|0|0|0|0|0|0|0|0|0|1|||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||0|||||||||1||||||||||||||||||||||||||||||||||||||||1|||||||||0|||||||||||||||0|0|1|0|0|0|||1|1|1|1|1|1|1|1|||1|1|||1||1|1|1|1|1||1|1|1||1||||||
0.2137856884|313|2|2|2|9|1|73|175||1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.111059974|1.248222697|0.957795137|1.176260894|1.147124882|1.02887068|0.973819169|0.986861449|0.931506381|0|0|0.931603689|0.972574775|0|0.9983803|0|0|1.055164007|0.935207061|0.918634286|0.932751197|0|0|0.89341337||||||0.900758989|0.915616799||0.947932333|0.976127268|0.913900981|0.938334358||1.017840641|||0||0.921820031||0.936681838|||0.902696606|0.983379381||0.921253348||0|0.969023602|0.921745874|||0||0.896538608|||0.962413292||||0|0.919045869|0|0|0|0|||||||||||||1|1|||1|1|1|1|1|1|||||||||1|1|||||||0|0|1|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|1|0|1|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||0|||||||||||||||||||0||||||||||||||||||||||||||||||1|||||||||||||||||||1|||0|1|0|0|0|0|||1|1|||||1|1|||1|1||1|1||1|1||1|1||1|1|1|1|1|1|1|1|1|1|1
0.462381236|314|2|2|3|6|1|186|187|185|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.111059974|0|0.957795137|1.176260894|1.147124882|1.02887068|0.973819169|0.986861449|0.931506381|0|0|0.931603689|0.972574775|0|0.9983803|0|0|1.055164007|0.935207061|0.918634286|0.932751197|0|0|0.89341337||||||0.900758989|0.915616799||0.947932333|0.976127268|0.913900981|0.938334358||1.017840641|||0||0.921820031||0.936681838|||0.902696606|0.983379381||0.921253348||0|0.969023602|0.921745874|||0||0.896538608|||0.962413292||||0|0|0|0|0|0|||||||||||||1|1|||1|1|1|1|1|1|||||||||1|1|||||||0|0|1|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|1|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0||||||||||||||||||||||||||||0|||||||||||||||||||0||||||||||||||||||||||||||||||0|||||||||||||||||||0|||0|1|0|0|0|0|||1|1|||||1|1|||1|1||1|1||1|1||1|1||1|1|1|1|1|1|1|1|1|1|1
0.4518108863|315|1|6|3|2|6|185|187||2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0.913146932|0|0|0|0|0|0.886970587|0|0.874178836|0|0|0.856872562|0|0.87402306|0|0.876064888|0.937625027|0|0.874083451|0.85506568|0|0|0|0.84155244|||||||||||||0.873590107||0||||||0||||0|||0||0|||||||0.869199798||||||||||||||||||||||||0|0|||||||||0|0|1|1|0|0|||||||||||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||1||||||||||||||1||||||||||||||1|||||||||||||||||||||0||||||||||||||0||||||||||||||0||||||||||||||||||1|0|0|1|0|0|||||1|1|||||1|1|1|1|||1|1|||1|1|1||1|1|1|||||1|1|1|1
0.6321291937|316|1|4|3|6|1|183|106|11|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.869676126|1.020595334|0.95860629|0|0|0.896212626|0.874178836|0|0|0.856872562|0|0|0|0|0|0.916440255|0.874083451|0.85506568|0.865239451|0|0|0.84155244||||||0.847955603|0.856822057||0.863475144|0|0.845077388|0.856034227||0|||0.863005827||0.853865821||0.874470026|||0.84308683|0||0.86323441||0.872340555|0.872019882|0.854809056|||0.864530217||0.843420212|||0.870200487||||0|0|0|0|0|0|||||||||||||1|1|||1|1|0|0|1|1|||||||||1|1|||||||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|1|1|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||0|||||||||||||||||||||||0||0||||||||||||||||||||||||1|||||||||||||||||||||||0||1||||||||||||||||0|1|0|0|0|0|||1|1|1|1|1|1|||||1|1||1|1||1||1|1|1||1|1|1|1|1|1|1|1|1||1
0.3404575217|317|3|3|2|9|4|182|152|71|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1.108279941|1.080573282|1.037410904|1.089124238|0|0|0|1.183896399|1.258194572|0|0|1.223831025|1.164199754|1.106900613|0|0|0|0|0|0|1.192844029|0|0|1.272513546|0|0|0|1.206092056|0||||||||||||||||||||||||||||||||1.23352836||||||||||||||||||||||||||||||||||||||||||||1|1|1|1|||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||0||0|||||||||||||||||||||0|||||||0|||||||||||||||||||1||1|||||||||||||||||||||1|||||||1|0|0|1|0|0|0|||||1|1|||||||1|1|||1|||1|1||1||1|1|1||1||||||
0.3187290686|318|3|3|3|2|4|182|152|71|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1.037410904|1.089124238|0|0|0|0|0|0|1.184780272|1.223831025|1.164199754|1.106900613|0|0.738994885|0|0|0|0|0|0|0|1.272513546|0|0|0|0|0||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||1|0|1|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||0||0|||||||||||||||||||||0|||||||0|||||||||||||||||||1||1|||||||||||||||||||||1|||||||1|0|0|1|0|0|0|||||1|1|||||||1|1|||1|1||1|1||1||1|1|1||1||||||
0.4701281002|319|4|3|3|10|4|187||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1.005130098|0|0|0|0|1.035547099|0.962373935|0|0|0|0.988350396|1.050793273|1.016131787|1.124742731|0|0|0|0|0.946021466|0|0|0|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|1|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|||||||||1|1|||1|1|||1|||1|||1||1|1|1||1||||||
0.7690365472|320|5|3|1|3|7|109|59|70|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1.291711474|1.562360854|1.011984981|1.312708146|1.219467357|1.159437647|1.013892485|1.022733265|0.944988546|1.219643367|1.062035138|0.965148438|1.01451324|1.018085778|1.028591984|0|1.304670879|1.128205263|0|0|0.958970063|1.301390244|1.108038146|0.913033597|||||||||||||||0|||||1.029989907|||||1.015306839|||1.03372647||0.971955611|||||||1.021924355|||||||0.951665248|||||||||||||||||||||||1|1|||0|0|1|1|||||||||||||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||1||||||||||||||0||||1|0|||||||||||||1|||||||1|1||||||0|||0||||||||||||||0||||0|1|||||||||||||0|||||||0|0||||||0|1|0|0|0|0|0|||1|1|1|1|||1|1|1|1|1|1||1|1|1|1|1|1|1|1||1|1|1|||1||1|1|1|1
0.8213095496|321|5|3|3|4|7|125|59|153|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1.788448206|1.291711474|1.562360854|1.011984981|1.312708146|1.219467357|1.159437647|1.013892485|1.022733265|0.944988546|1.219643367|1.062035138|0.965148438|1.01451324|1.018085778|1.028591984|1.055244401|1.304670879|1.128205263|0.972724247|0.938842714|0.958970063|1.301390244|1.108038146|0.913033597|||||||||||||||1.009163565|||||1.029989907|||||1.015306839|||1.03372647||0.971955611|||||||0|||||||0.951665248|||||||||||||||||||||||1|1|||1|1|1|1|||||||||||||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|1|1|0|1|1|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||1||||||||||||||0||||1|0|||||||||||||1|||||||1|0||||||0|||0||||||||||||||0||||0|1|||||||||||||0|||||||0|1||||||0|1|0|0|0|0|0|||1|1|1|1|||1|1|1|1|1|1||1|1|1|1|1|1|1|1||1|1|1|||1||1|1|1|1
0.4862207402|322|2|6|3|1|1|106|131|185|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.957795137|1.176260894|1.147124882|1.02887068|0.973819169|0.986861449|0.931506381|1.133216074|1.0061358|0.931603689|0.972574775|0.987342385|0|0.98340162|0|1.055164007|0.935207061|0.918634286|0.932751197|0|1.05720534|0.89341337||||||0.900758989|0.915616799||0.947932333|0.976127268|0|0.938334358||1.017840641|||0.92984731||0.921820031||0.936681838|||0.902696606|0.983379381||0.921253348||0.98082369|0.969023602|0.921745874|||0||0.896538608|||0.962413292||||0.946430083|0.919045869|1|1|1|1|||||||||||||1|1|||1|1|1|1|1|1|||||||||1|1|||||||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||||||||0|||||0||||||||||||||||||||||||||||||||||||||||||||1|||||1|||||||||||0|1|0|0|0|0|||1|1|1|1|1|1|||1|1|1|1||1|1|1|1|1|1|1|1||1|1|1|1|1|1|1|1|1|1|1
0.6014340625|323|3|3|1|6|4|124|60|185|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.025393134|0|0|0|0|0|0|0|0|0|0|0|0.926974534|1.206092056|0||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|1|1|0|1|1|0|1|0|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||0|||||||||||||||||||||||0||0||||||0||||||||||||||||||1|||||||||||||||||||||||0||0||||||0||||||||||||||||0|0|1|0|0|0|||1|1|1|1|||1|1|1|1|1|1|1|||1||1|1|1|1|||1|1||||||||
0.3402539761|324|3|3|3|2|1|185||||1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.089124238|1.081852978|0.969833298|1.110910392|1.183896399|1.258194572|1.03143398|1.184780272|1.223831025|0|0|1.025393134|0|0|1.071725251|1.185708376|1.199470569|1.192844029|0|1.161969088|1.272513546|0|0|0|1.206092056|0|1.23103169|1.225536258||1.137093076||0|0||1.095790227|||||1.209130264||0|||1.289224404|1.197251411||1.199873178||0|1.222368202|1.217868041|||1.165092063||1.27425165|||1.224452386||||0|1.225802152|0|0|0|0|||||||||||||1|1|||1|1|1|1|1|1|||||||||1|1|||||||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||1|||||||||||||||||||||||0||0||||||0||||||||||||||||||0|||||||||||||||||||||||0||0||||||0||||||||||||||||0|1|0|0|0|0|||1|1|1|1|||1|1|1|1|1|1|1|1|1|1|1|1|1|1|1||1|1|1|1|1|1|1|1|1|1|1
4.4779799491|325|3|4|1|4|8|112||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1.035500639|0|1.080573282|1.037410904|1.089124238|1.081852978|0.969833298|1.110910392|1.183896399|1.258194572|1.03143398|1.184780272|1.223831025|1.164199754|1.106900613|1.025393134|0|1.066200142|1.071725251|1.185708376|1.199470569|1.192844029|1.028319385|1.161969088|1.272513546|1.054259619|1.069449611|0.926974534|1.206092056|1.129524808||1.225536258|1.24155945||||||1.095790227|||||||1.262100938||1.13856576||1.197251411||1.199873178||1.118696326|1.222368202|1.217868041|1.214130084||1.165092063||||1.179220578|||||1.200614771|1.225802152|||1|1|1|1|1|1|||||1|1|||1|1|||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0||||||||||||1|1|0|1|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||0|||||||||||||||||||||||||0|1|0||||0||||||||||||||||||0|||||||||||||||||||||||||0|0|0||||0||||||||||||||||0|0|0|1|0|1|||1|1|1|1|||1|1|1|1|1|1|1|1||1||1|1|1|1||1|1|1|1|1|1|1|1|1||1
